trial_index,target_freq_hz,channel,frequency_hz,exact_amp_uv,exact_snr_db,is_posterior
18,9.0,FC2,9.0,0.24561455863140685,2.9107602829213493,False
18,9.0,FC6,9.0,0.18703213337860894,-1.096375306684735,False
18,9.0,T7,9.0,0.15329193242963143,-1.10042852603438,False
18,9.0,C3,9.0,0.06864814105267628,-4.830672676433033,False
18,9.0,Cz,9.0,0.10768140215845057,0.5341527314745576,False
18,9.0,C4,9.0,0.08498592348295704,-7.057007197811006,False
18,9.0,T8,9.0,0.19472177721536799,0.8895894733492203,False
18,9.0,CP5,9.0,0.13031967507645717,-5.349768042083584,False
18,9.0,CP1,9.0,0.1375925798760664,-3.960445487510855,False
18,9.0,CP6,9.0,0.32329346680819065,5.813996424579605,False
18,9.0,P7,9.0,0.3511001531690515,1.4425097721237132,True
18,9.0,P3,9.0,0.24538752358323426,0.36828834154575224,True
18,9.0,Pz,9.0,0.17187610684579815,4.209147099324183,True
18,9.0,P4,9.0,0.30210277661762597,2.983882881498661,True
18,9.0,P8,9.0,0.3267321052216602,5.081048552596955,True
18,9.0,POz,9.0,0.25598403732727937,1.252404622338422,True
18,9.0,O1,9.0,0.452223723272145,5.106266456860818,True
18,9.0,Oz,9.0,0.4210122118851155,4.924203397031082,True
18,9.0,O2,9.0,0.31204006860948263,2.2385425111604955,True
18,9.0,AF7,9.0,0.32249012083853157,6.858714121698087,False
18,9.0,AF3,9.0,0.3724783809245414,4.117820063827925,False
18,9.0,AF4,9.0,0.31442254122708485,0.8364747139986501,False
18,9.0,AF8,9.0,0.22683533131706413,-0.23959244198261676,False
18,9.0,F1,9.0,0.36073626713723533,5.264798304335744,False
18,9.0,F2,9.0,0.3592330120769755,6.359524087720539,False
18,9.0,F6,9.0,0.22337698594544456,-0.3663229652502767,False
18,9.0,FC3,9.0,0.2517921840714269,3.6333278684803973,False
18,9.0,FCz,9.0,0.34476486803901113,7.261501409825533,False
18,9.0,FC4,9.0,0.2910993443736561,2.4867723539004007,False
18,9.0,C5,9.0,0.21800709778602564,2.442290480231024,False
18,9.0,C1,9.0,0.10065272329879396,-3.6484086859688936,False
18,9.0,C2,9.0,0.19613888091411788,1.9126948751397275,False
18,9.0,C6,9.0,0.12734998687356916,-0.9146025645476148,False
18,9.0,CP3,9.0,0.15686095283777307,-0.25974610175999857,False
18,9.0,CPz,9.0,0.23886190788810155,4.659211626988415,False
18,9.0,CP4,9.0,0.1790666526436369,2.9191736909781234,False
18,9.0,P5,9.0,0.32737806602568525,0.8398126722878498,True
18,9.0,P1,9.0,0.23135922813858195,0.7055089257400199,False
18,9.0,P2,9.0,0.18623018753649326,5.002576803458888,False
18,9.0,PO5,9.0,0.457421998226165,3.4131196327744724,False
18,9.0,PO3,9.0,0.4572794166219845,3.6971217131745866,True
18,9.0,PO4,9.0,0.5574518536281304,6.45274602771379,True
18,9.0,PO6,9.0,0.5642569322642631,6.341999983477401,False
18,9.0,FT7,9.0,0.3152322618566879,4.9255594904241,False
18,9.0,TP7,9.0,0.07348480063617159,-9.541167443117294,False
18,9.0,TP8,9.0,0.19768776736166077,2.3795605685852768,False
18,9.0,PO7,9.0,0.501284265694163,5.452622238819588,True
18,9.0,PO8,9.0,0.5708957726636131,7.607555424145934,True
18,9.0,Fpz,14.0,0.08323252714552418,-0.7966477565608023,False
18,9.0,Fp2,14.0,0.08223910035147065,-1.1736082214813952,False
18,9.0,F3,14.0,0.09891544434310182,-1.5154664199468726,False
18,9.0,Fz,14.0,0.08982031969677731,-2.482014891017161,False
18,9.0,F4,14.0,0.1689495408268768,2.755423175518206,False
18,9.0,F8,14.0,0.11040439285957204,1.4008082203387737,False
18,9.0,FC1,14.0,0.0740933732020707,-2.793252498682655,False
18,9.0,FC2,14.0,0.06409122500495797,-2.75737919389743,False
18,9.0,FC6,14.0,0.19621708543623215,3.6363212148571615,False
18,9.0,T7,14.0,0.18014269292503823,1.9292571643972036,False
18,9.0,C3,14.0,0.0026622733567639684,-30.702079750924458,False
18,9.0,Cz,14.0,0.06814105745476753,-2.8028981049345973,False
18,9.0,C4,14.0,0.11479003535279328,2.642197845276137,False
18,9.0,T8,14.0,0.10601073933925123,-3.568996632022867,False
18,9.0,CP5,14.0,0.07296120069901534,-4.744813356240774,False
18,9.0,CP1,14.0,0.1366637298549911,7.535471667357697,False
18,9.0,CP6,14.0,0.093990462383636,1.4945605570168263,False
18,9.0,P7,14.0,0.21708671303059665,2.248790034230754,True
18,9.0,P3,14.0,0.01701288074576241,-10.850048321237054,True
18,9.0,Pz,14.0,0.10217167445930328,2.9350814675384385,True
18,9.0,P4,14.0,0.16971001584301346,3.6387098246603062,True
18,9.0,P8,14.0,0.10761320290881156,-0.627804316131019,True
18,9.0,POz,14.0,0.07699108230163816,-2.6731795043133078,True
18,9.0,O1,14.0,0.17518211585903154,2.8543832307732258,True
18,9.0,Oz,14.0,0.13955568978506278,1.9925353660517446,True
18,9.0,O2,14.0,0.1610006023056475,3.0870534762354342,True
18,9.0,AF7,14.0,0.03321906857189687,-12.444446777247553,False
18,9.0,AF3,14.0,0.07441732918867061,-1.5658685873727805,False
18,9.0,AF4,14.0,0.08147401284522758,-1.217982650385619,False
18,9.0,AF8,14.0,0.1136708994216973,1.1569465273018213,False
18,9.0,F1,14.0,0.09260103715248988,-1.6343336777753146,False
18,9.0,F2,14.0,0.09166742655000644,1.2133051122011504,False
18,9.0,F6,14.0,0.11761404840106797,0.8998734451738705,False
18,9.0,FC3,14.0,0.09263917005711438,-0.5461518888551439,False
18,9.0,FCz,14.0,0.09485129878830044,0.041613743739764425,False
18,9.0,FC4,14.0,0.11384577367575485,-0.5475027761568434,False
18,9.0,C5,14.0,0.20756972901055182,2.267312547642587,False
18,9.0,C1,14.0,0.033400520763331255,-3.501309578520284,False
18,9.0,C2,14.0,0.2154940354300167,15.64574081532726,False
18,9.0,C6,14.0,0.04176671966118415,-4.8507555490271566,False
18,9.0,CP3,14.0,0.19679141232248407,8.809993629072661,False
18,9.0,CPz,14.0,0.11337845292764777,3.812682165412103,False
18,9.0,CP4,14.0,0.08051295600963153,-0.022614982360516386,False
18,9.0,P5,14.0,0.2009060472613373,5.707783709490802,True
18,9.0,P1,14.0,0.1444595739380254,2.7365421339723506,False
18,9.0,P2,14.0,0.07512366138684233,0.8141864256419917,False
18,9.0,PO5,14.0,0.16232367668241532,5.317015808888542,False
18,9.0,PO3,14.0,0.15064003912169355,5.1440470927958515,True
18,9.0,PO4,14.0,0.06771936044721903,-0.41714530898653485,True
18,9.0,PO6,14.0,0.0686251275344445,-1.3574763106897503,False
18,9.0,FT7,14.0,0.15170010812300103,2.7989443560725484,False
18,9.0,TP7,14.0,0.19913782355738746,4.494399071422559,False
18,9.0,TP8,14.0,0.029013204331369332,-11.676369536127089,False
18,9.0,PO7,14.0,0.16871335399676132,4.829172849062081,True
18,9.0,PO8,14.0,0.18584711006904503,4.39910816745285,True
18,9.0,Fpz,18.0,0.28862549653868436,9.247151569980922,False
18,9.0,Fp2,18.0,0.240558951668832,4.6684938179110995,False
18,9.0,F3,18.0,0.3094914717943884,12.071829248684606,False
18,9.0,Fz,18.0,0.32047320593826,12.19612356495887,False
18,9.0,F4,18.0,0.4840245776451284,12.590592505994266,False
18,9.0,F8,18.0,0.26732060092278187,4.789802166035866,False
18,9.0,FC1,18.0,0.27650736038774415,9.377860757500384,False
18,9.0,FC2,18.0,0.3207727989053586,10.56936812337695,False
18,9.0,FC6,18.0,0.29117578696227164,9.778306960481775,False
18,9.0,T7,18.0,0.18644021677961115,7.57785019094834,False
18,9.0,C3,18.0,0.12267684753111004,10.525632369495659,False
18,9.0,Cz,18.0,0.1759827226170865,9.41401951991687,False
18,9.0,C4,18.0,0.22040848556141057,9.006688106972764,False
18,9.0,T8,18.0,0.37862877024697156,14.098537659669502,False
18,9.0,CP5,18.0,0.13596754916981443,2.1882436319637537,False
18,9.0,CP1,18.0,0.1354331612444065,6.2844083403109625,False
18,9.0,CP6,18.0,0.09185817632337857,6.671037045331336,False
18,9.0,P7,18.0,0.5180302743860212,13.868328838669164,True
18,9.0,P3,18.0,0.25033275480797207,9.805914392158897,True
18,9.0,Pz,18.0,0.13671153214445184,7.01992145858314,True
18,9.0,P4,18.0,0.21007909041866926,9.43342852408698,True
18,9.0,P8,18.0,0.12562749563298514,1.6400358721052257,True
18,9.0,POz,18.0,0.39398606173094264,13.676060790566071,True
18,9.0,O1,18.0,1.0657388260414422,17.87946518129076,True
18,9.0,Oz,18.0,0.80748516570595,17.52437216905537,True
18,9.0,O2,18.0,0.6259824609186518,13.942318011903067,True
18,9.0,AF7,18.0,0.37545224327279075,9.28564386780012,False
18,9.0,AF3,18.0,0.27591218598883777,8.702134132714795,False
18,9.0,AF4,18.0,0.23452406432926,5.912902812538982,False
18,9.0,AF8,18.0,0.26613461828425755,4.938884906487008,False
18,9.0,F1,18.0,0.33847053767054136,13.586175811077165,False
18,9.0,F2,18.0,0.3896587067075562,11.979678188121765,False
18,9.0,F6,18.0,0.2759622994795595,4.848516683018409,False
18,9.0,FC3,18.0,0.2748676215680912,12.889602626854927,False
18,9.0,FCz,18.0,0.216714541950734,9.35405920079275,False
18,9.0,FC4,18.0,0.35854790711732204,11.388645892758415,False
18,9.0,C5,18.0,0.1374387652634214,2.7933193171048836,False
18,9.0,C1,18.0,0.1398995949914139,6.527561184728269,False
18,9.0,C2,18.0,0.21719826076450502,10.381791597218397,False
18,9.0,C6,18.0,0.2737372434663774,8.697917021744274,False
18,9.0,CP3,18.0,0.12019493772543316,2.7338324107260865,False
18,9.0,CPz,18.0,0.026984533403847925,-9.089504444391888,False
18,9.0,CP4,18.0,0.019723012832243383,-10.05998654670866,False
18,9.0,P5,18.0,0.3551320020162767,11.368797386198242,True
18,9.0,P1,18.0,0.13659564735066523,4.806520818124863,False
18,9.0,P2,18.0,0.07910544080184478,2.6529419159046452,False
18,9.0,PO5,18.0,0.7856554877239376,16.426261407748367,False
18,9.0,PO3,18.0,0.7981600582486835,15.870365096362342,True
18,9.0,PO4,18.0,0.3473341411390366,9.253574544665751,True
18,9.0,PO6,18.0,0.35647473441800726,10.584911659590812,False
18,9.0,FT7,18.0,0.33688207739818643,9.257614244597072,False
18,9.0,TP7,18.0,0.1688774081642898,2.422680460473392,False
18,9.0,TP8,18.0,0.3322039012678522,15.413690306065002,False
18,9.0,PO7,18.0,0.7863585997713006,15.478853650662199,True
18,9.0,PO8,18.0,0.39992415461359065,14.759587584962173,True
18,9.0,Fpz,28.0,0.07492883724507557,1.594409986196027,False
18,9.0,Fp2,28.0,0.09140577843875544,-0.8738308154543933,False
18,9.0,F3,28.0,0.04036011992772335,-2.846706883607448,False
18,9.0,Fz,28.0,0.03259723666355044,-6.231828422097109,False
18,9.0,F4,28.0,0.058802864576838657,-5.753767184067708,False
18,9.0,F8,28.0,0.19953668479007083,-0.5199602497223685,False
18,9.0,FC1,28.0,0.06130991281342258,1.5349701293000884,False
18,9.0,FC2,28.0,0.04216679899553639,-2.0358877323992544,False
18,9.0,FC6,28.0,0.06561246440418282,-4.313819922984699,False
18,9.0,T7,28.0,0.10035762853512066,1.8331206938016709,False
18,9.0,C3,28.0,0.07572745222031817,2.557401469898693,False
18,9.0,Cz,28.0,0.07228423388219207,3.2806681679830083,False
18,9.0,C4,28.0,0.08845967835103133,0.43913945677758537,False
18,9.0,T8,28.0,0.03388473290671813,-9.848791265343145,False
18,9.0,CP5,28.0,0.06625513721056456,-0.971256011674856,False
18,9.0,CP1,28.0,0.03995933262373997,-0.759958649669866,False
18,9.0,CP6,28.0,0.03909406682610547,-3.3572905516558,False
18,9.0,P7,28.0,0.016599861641603233,-13.554973930174228,True
18,9.0,P3,28.0,0.008619306257266594,-13.75905502842361,True
18,9.0,Pz,28.0,0.07006733212887317,1.4851419804472907,True
18,9.0,P4,28.0,0.05305174607334116,-1.7018491638537812,True
18,9.0,P8,28.0,0.09996229084254799,1.6581859448113154,True
18,9.0,POz,28.0,0.05746886120401489,1.8902942081726426,True
18,9.0,O1,28.0,0.07255303474431309,0.2819157528677104,True
18,9.0,Oz,28.0,0.022024879031546908,-6.91475425005168,True
18,9.0,O2,28.0,0.08105817411053495,-0.7969264001244748,True
18,9.0,AF7,28.0,0.04969121360370497,-13.78101535374314,False
18,9.0,AF3,28.0,0.09590824422350416,3.605235468270214,False
18,9.0,AF4,28.0,0.0987508145364486,0.5039078206228781,False
18,9.0,AF8,28.0,0.2015284290762089,-0.3205298146023826,False
18,9.0,F1,28.0,0.0460976748529151,-3.35264833212749,False
18,9.0,F2,28.0,0.05512722618034072,0.516136824902986,False
18,9.0,F6,28.0,0.1808713491462409,-0.9808625182657659,False
18,9.0,FC3,28.0,0.08597918064902996,2.2171092103679797,False
18,9.0,FCz,28.0,0.021793147656635495,-8.757329770756844,False
18,9.0,FC4,28.0,0.04483681421136413,-6.393329434171219,False
18,9.0,C5,28.0,0.09040345664308394,0.5225473770334704,False
18,9.0,C1,28.0,0.11118644464744505,12.83424922496027,False
18,9.0,C2,28.0,0.03338119828059273,-3.5707077048297893,False
18,9.0,C6,28.0,0.07138215995051299,-2.9804991913304595,False
18,9.0,CP3,28.0,0.07067862736469123,1.667176737827081,False
18,9.0,CPz,28.0,0.04011667269893949,-1.837760837511801,False
18,9.0,CP4,28.0,0.015928648619238112,-9.253462881346001,False
18,9.0,P5,28.0,0.013108629706361136,-13.725018087673925,True
18,9.0,P1,28.0,0.04067043564791313,-2.1574723857008635,False
18,9.0,P2,28.0,0.049226160196486304,-1.8506926024755717,False
18,9.0,PO5,28.0,0.015567851761020636,-12.497211772939254,False
18,9.0,PO3,28.0,0.030384924602102667,-5.9743701743189845,True
18,9.0,PO4,28.0,0.0882648825298704,2.251742070910985,True
18,9.0,PO6,28.0,0.09558449448083442,1.9117979565850605,False
18,9.0,FT7,28.0,0.06351676810555243,-1.172149437319112,False
18,9.0,TP7,28.0,0.055080250655461835,-3.780492007264256,False
18,9.0,TP8,28.0,0.06504215259804708,-0.3838925648117767,False
18,9.0,PO7,28.0,0.03153102698653014,-4.910164638503531,True
18,9.0,PO8,28.0,0.07626996091034362,-0.9295080779083563,True
19,14.0,Fpz,9.0,0.049402993662924395,-9.330446692425328,False
19,14.0,Fp2,9.0,0.08104562133565486,-6.158687397440946,False
19,14.0,F3,9.0,0.18912517296655504,-0.4237551902441049,False
19,14.0,Fz,9.0,0.18165267770276153,-0.43401643587317984,False
19,14.0,F4,9.0,0.035248826866168606,-14.90107499675833,False
19,14.0,F8,9.0,0.060539981473026735,-6.778412378463232,False
19,14.0,FC1,9.0,0.24591290848452124,5.7240428230920575,False
19,14.0,FC2,9.0,0.16216189874260792,2.6034360130477445,False
19,14.0,FC6,9.0,0.14819390499469934,-1.3738860384393448,False
19,14.0,T7,9.0,0.19879030051416904,0.4285934319310063,False
19,14.0,C3,9.0,0.12327651089044317,1.1727033691612576,False
19,14.0,Cz,9.0,0.07911776182596997,-1.669786943525822,False
19,14.0,C4,9.0,0.12289990049297447,-3.3474393063999925,False
19,14.0,T8,9.0,0.21783461333493218,3.4837014923910847,False
19,14.0,CP5,9.0,0.3556753621002596,4.651070066925821,False
19,14.0,CP1,9.0,0.20725489931045127,4.068949630527597,False
19,14.0,CP6,9.0,0.3010272781328597,6.517689844508415,False
19,14.0,P7,9.0,0.1931432490586485,-0.9194946140046503,True
19,14.0,P3,9.0,0.12512086103646947,0.07440152577028697,True
19,14.0,Pz,9.0,0.10088046891838237,-2.108822673036337,True
19,14.0,P4,9.0,0.13936080982256585,0.8654435753286089,True
19,14.0,P8,9.0,0.28242614948058875,4.051980905349474,True
19,14.0,POz,9.0,0.0657582638150002,-5.386756573391144,True
19,14.0,O1,9.0,0.22775307869017866,-0.5705760808480864,True
19,14.0,Oz,9.0,0.1752445009491322,-2.242245491168951,True
19,14.0,O2,9.0,0.3933883415385517,2.9485156003444373,True
19,14.0,AF7,9.0,0.14816693148716206,-1.7747431855736346,False
19,14.0,AF3,9.0,0.04645836547919682,-10.116829216435905,False
19,14.0,AF4,9.0,0.08852698472375015,-4.990888849172898,False
19,14.0,AF8,9.0,0.058758305195460915,-7.630091784891064,False
19,14.0,F1,9.0,0.18276675381888927,-0.5067017436618372,False
19,14.0,F2,9.0,0.18802344727662829,2.0361208788586223,False
19,14.0,F6,9.0,0.0700915056000183,-5.837258587361809,False
19,14.0,FC3,9.0,0.14940044208318456,-2.1224055477334653,False
19,14.0,FCz,9.0,0.11071214387751567,-5.679927034140286,False
19,14.0,FC4,9.0,0.10058464458901042,-1.9208561540553248,False
19,14.0,C5,9.0,0.2851380945744338,3.8633057052461703,False
19,14.0,C1,9.0,0.15407412026725606,1.7604080661818333,False
19,14.0,C2,9.0,0.05928783518920825,-7.540213879207035,False
19,14.0,C6,9.0,0.3085594852532342,4.913553106239183,False
19,14.0,CP3,9.0,0.18847905465937645,1.2291265313273523,False
19,14.0,CPz,9.0,0.10712951162721736,-2.0207829639990043,False
19,14.0,CP4,9.0,0.11600705480219024,-3.374127055489758,False
19,14.0,P5,9.0,0.27588012968669656,3.229573862946553,True
19,14.0,P1,9.0,0.13723254246765004,-1.3287111311566113,False
19,14.0,P2,9.0,0.0775023011089805,-5.3768987046874,False
19,14.0,PO5,9.0,0.15249139696591418,-0.8020572260864373,False
19,14.0,PO3,9.0,0.13207909348795283,-1.6455774610534133,True
19,14.0,PO4,9.0,0.23867441076050977,3.7136652857087578,True
19,14.0,PO6,9.0,0.2325775618805307,3.4120529612385435,False
19,14.0,FT7,9.0,0.14310629211915898,-0.3327189930842446,False
19,14.0,TP7,9.0,0.25494807024023025,2.916007669750895,False
19,14.0,TP8,9.0,0.2556720950107028,4.25512658535383,False
19,14.0,PO7,9.0,0.14801302139003025,-0.28028344284415535,True
19,14.0,PO8,9.0,0.2357334192244578,1.41818389583023,True
19,14.0,Fpz,14.0,0.11610554936372336,0.9883746979681484,False
19,14.0,Fp2,14.0,0.10147226444768681,0.43372704447414356,False
19,14.0,F3,14.0,0.1254365245503665,4.548943028278249,False
19,14.0,Fz,14.0,0.11498195620956024,5.017117486086206,False
19,14.0,F4,14.0,0.04371573230382577,-8.415738398655915,False
19,14.0,F8,14.0,0.18225021340371486,2.4304744420739803,False
19,14.0,FC1,14.0,0.08924638949303314,6.065146545605984,False
19,14.0,FC2,14.0,0.028477004487742503,-7.134174670771288,False
19,14.0,FC6,14.0,0.05015754340653817,-4.624931785503648,False
19,14.0,T7,14.0,0.22014180089782745,9.209865675719687,False
19,14.0,C3,14.0,0.05422342477471969,-2.3751603114357085,False
19,14.0,Cz,14.0,0.09194507946093156,0.9946489436120298,False
19,14.0,C4,14.0,0.19868422275702555,5.663034169368297,False
19,14.0,T8,14.0,0.11130081258267331,0.26689319611292545,False
19,14.0,CP5,14.0,0.09527752044378368,-1.7378416542384192,False
19,14.0,CP1,14.0,0.16534164738983292,7.623789470915602,False
19,14.0,CP6,14.0,0.05265770828356888,-0.7661192922269828,False
19,14.0,P7,14.0,0.13561903022077543,3.077912233433957,True
19,14.0,P3,14.0,0.1228395170671346,3.4411193525519455,True
19,14.0,Pz,14.0,0.07225165715444389,-2.2349007536914076,True
19,14.0,P4,14.0,0.06327155929632164,-1.684256681702131,True
19,14.0,P8,14.0,0.11924467779367803,1.9051591093741886,True
19,14.0,POz,14.0,0.10893179731627421,2.4849009003296203,True
19,14.0,O1,14.0,0.3023446609423052,7.6602388459246455,True
19,14.0,Oz,14.0,0.32514778536643985,8.050325008443586,True
19,14.0,O2,14.0,0.3091322213177691,8.047913663998829,True
19,14.0,AF7,14.0,0.19763478700834528,5.217484882194903,False
19,14.0,AF3,14.0,0.12527567503411674,1.8350750483909304,False
19,14.0,AF4,14.0,0.09935058275231261,0.39648674668867206,False
19,14.0,AF8,14.0,0.18183742068033298,2.7068253095606294,False
19,14.0,F1,14.0,0.11254143854515165,4.339784465456188,False
19,14.0,F2,14.0,0.07679569317887859,1.3346892905678145,False
19,14.0,F6,14.0,0.14865706391446845,0.9953946368413893,False
19,14.0,FC3,14.0,0.1229823106422811,4.760347343983457,False
19,14.0,FCz,14.0,0.13616309561443274,5.722633101936911,False
19,14.0,FC4,14.0,0.14127210863391326,4.7742277514607325,False
19,14.0,C5,14.0,0.14635658891737222,7.232226684137868,False
19,14.0,C1,14.0,0.1625226542710138,7.647584883163305,False
19,14.0,C2,14.0,0.054349293155034936,-4.751426384242787,False
19,14.0,C6,14.0,0.04267206330970835,-5.493630165167344,False
19,14.0,CP3,14.0,0.1274680903641232,3.8258215445648176,False
19,14.0,CPz,14.0,0.09870062801070467,6.179252174300769,False
19,14.0,CP4,14.0,0.06120687548642939,-1.6180003877519733,False
19,14.0,P5,14.0,0.1798331524986805,6.422706601210008,True
19,14.0,P1,14.0,0.15044727551303752,9.543183600631727,False
19,14.0,P2,14.0,0.044696738746989484,-6.32021028335024,False
19,14.0,PO5,14.0,0.21391415895627197,6.28812436214051,False
19,14.0,PO3,14.0,0.21446805305866842,6.694055171933824,True
19,14.0,PO4,14.0,0.16927984559204873,6.577186013575168,True
19,14.0,PO6,14.0,0.15893525056631536,6.243241160429452,False
19,14.0,FT7,14.0,0.20046047442708864,7.800506823523904,False
19,14.0,TP7,14.0,0.09413175733227447,-0.22490646884969948,False
19,14.0,TP8,14.0,0.03841263310923167,-4.931063391506315,False
19,14.0,PO7,14.0,0.20133163431063208,6.1199135068748225,True
19,14.0,PO8,14.0,0.1632378460229869,-0.2911964997969874,True
19,14.0,Fpz,18.0,0.056029295801058795,-1.2169285953532403,False
19,14.0,Fp2,18.0,0.07528154863633117,-4.71120799139695,False
19,14.0,F3,18.0,0.07220847414435046,-1.8164198452111855,False
19,14.0,Fz,18.0,0.07039267935059786,-0.3051653331220237,False
19,14.0,F4,18.0,0.09094830668436836,-3.4879542168923576,False
19,14.0,F8,18.0,0.10647476007569248,-6.449235085717796,False
19,14.0,FC1,18.0,0.037542771392419474,-0.7126546226191925,False
19,14.0,FC2,18.0,0.02797688987775368,-8.020333172942776,False
19,14.0,FC6,18.0,0.08649565915183803,-0.004858949138174257,False
19,14.0,T7,18.0,0.05731217584590242,-6.096388329641897,False
19,14.0,C3,18.0,0.05983008419144878,-0.7267819890037295,False
19,14.0,Cz,18.0,0.08137584708341393,3.020488999014695,False
19,14.0,C4,18.0,0.07851756007606045,-3.111134775131305,False
19,14.0,T8,18.0,0.11837800732180936,0.3578981578232533,False
19,14.0,CP5,18.0,0.1169272371803651,2.328137416909638,False
19,14.0,CP1,18.0,0.06950550018183833,-0.4519545784853476,False
19,14.0,CP6,18.0,0.1312671707760129,4.831717688183231,False
19,14.0,P7,18.0,0.0925777410808776,-2.7982585108385467,True
19,14.0,P3,18.0,0.06763523532803986,4.343884846575863,True
19,14.0,Pz,18.0,0.04875519147871035,-3.295114592721916,True
19,14.0,P4,18.0,0.021301526525776313,-9.668130551951613,True
19,14.0,P8,18.0,0.0915210271089511,0.34583857374012933,True
19,14.0,POz,18.0,0.033671505905906056,-4.456431508202786,True
19,14.0,O1,18.0,0.05010650752513156,-5.687998748972982,True
19,14.0,Oz,18.0,0.14165547022478397,4.644242474160668,True
19,14.0,O2,18.0,0.10060910175195154,-1.3097132664224183,True
19,14.0,AF7,18.0,0.06656311014943116,-3.325337706837785,False
19,14.0,AF3,18.0,0.04023085166133917,-3.650824864899622,False
19,14.0,AF4,18.0,0.09445073945596749,-2.6864844169326125,False
19,14.0,AF8,18.0,0.07085632901876704,-10.225147781039094,False
19,14.0,F1,18.0,0.09205437739822216,2.11251498336068,False
19,14.0,F2,18.0,0.028182917352892765,-12.348272338876,False
19,14.0,F6,18.0,0.09081025783040515,-7.837868058426193,False
19,14.0,FC3,18.0,0.16243202493711217,8.795202590761809,False
19,14.0,FCz,18.0,0.030718186933575066,-7.55831600414223,False
19,14.0,FC4,18.0,0.059108982802791844,-2.53726760981531,False
19,14.0,C5,18.0,0.033124352596302545,-6.9035145774000135,False
19,14.0,C1,18.0,0.03534354664212796,-0.3813804178104471,False
19,14.0,C2,18.0,0.026900028013801588,-10.207799201179188,False
19,14.0,C6,18.0,0.16623487935459205,5.098997334776088,False
19,14.0,CP3,18.0,0.07154019602444558,-0.32857358891721156,False
19,14.0,CPz,18.0,0.0770646284951967,2.3721096684806438,False
19,14.0,CP4,18.0,0.08627639805160367,2.339618315283794,False
19,14.0,P5,18.0,0.14232107408811293,2.5599838837919076,True
19,14.0,P1,18.0,0.02124831202944408,-12.399839905704349,False
19,14.0,P2,18.0,0.10789111386429001,1.8109947802018596,False
19,14.0,PO5,18.0,0.07411951882189977,-1.0711124670234713,False
19,14.0,PO3,18.0,0.07754527724147992,0.6604141155734212,True
19,14.0,PO4,18.0,0.1026896813853619,0.06311145405618189,True
19,14.0,PO6,18.0,0.1199851554879361,1.716654937989788,False
19,14.0,FT7,18.0,0.012741117215967683,-15.90655793983183,False
19,14.0,TP7,18.0,0.033744605918701126,-10.322703303454874,False
19,14.0,TP8,18.0,0.0538182458774454,-9.286473774975093,False
19,14.0,PO7,18.0,0.07073144986549862,-2.1092852012887704,True
19,14.0,PO8,18.0,0.12234407132115888,0.20626489548141616,True
19,14.0,Fpz,28.0,0.17351534197679558,7.684441584474298,False
19,14.0,Fp2,28.0,0.1696799326589625,8.577577227797676,False
19,14.0,F3,28.0,0.14402449991148852,13.47629461787694,False
19,14.0,Fz,28.0,0.13704420580368526,9.960865888426815,False
19,14.0,F4,28.0,0.09785983271190339,1.6094323529775276,False
19,14.0,F8,28.0,0.07753553079159031,-3.0393714675974333,False
19,14.0,FC1,28.0,0.11697439031757385,10.405229888247023,False
19,14.0,FC2,28.0,0.1140172788879765,7.455463702072631,False
19,14.0,FC6,28.0,0.1273041858005092,1.6834649619481108,False
19,14.0,T7,28.0,0.031656134015335284,-9.552733396471067,False
19,14.0,C3,28.0,0.09672791870756095,9.090710463563171,False
19,14.0,Cz,28.0,0.09150907015267645,7.247155427209289,False
19,14.0,C4,28.0,0.1682242172499473,10.094148366328566,False
19,14.0,T8,28.0,0.07287699096752917,4.1749011296687115,False
19,14.0,CP5,28.0,0.09478938694277343,2.707322401658277,False
19,14.0,CP1,28.0,0.050902350797408236,2.2158923899108487,False
19,14.0,CP6,28.0,0.053401902689563165,4.405470996188058,False
19,14.0,P7,28.0,0.254981729905644,12.6118459501353,True
19,14.0,P3,28.0,0.018314164216595447,-7.4178880565574,True
19,14.0,Pz,28.0,0.04013457130740724,0.36587491666426675,True
19,14.0,P4,28.0,0.05380778603461649,2.1660176309857255,True
19,14.0,P8,28.0,0.09726753337614544,6.916912829755509,True
19,14.0,POz,28.0,0.11179490028067007,5.809575529432738,True
19,14.0,O1,28.0,0.4510755413176561,15.919895041708884,True
19,14.0,Oz,28.0,0.39922167017218196,13.13680954875215,True
19,14.0,O2,28.0,0.2675671420825048,11.416454473685487,True
19,14.0,AF7,28.0,0.060075818822171646,-9.404445055824697,False
19,14.0,AF3,28.0,0.17245695039425638,8.202740062731817,False
19,14.0,AF4,28.0,0.15281780974234047,8.020119027701888,False
19,14.0,AF8,28.0,0.08536007316099921,-3.2751829992223254,False
19,14.0,F1,28.0,0.13094682315356923,11.733543620472222,False
19,14.0,F2,28.0,0.13539944630790357,7.332334204890733,False
19,14.0,F6,28.0,0.07699842850382302,-2.9208778654975855,False
19,14.0,FC3,28.0,0.08183989914327974,2.76940849820218,False
19,14.0,FCz,28.0,0.14787625503794719,16.411804056915592,False
19,14.0,FC4,28.0,0.10269090188778586,3.957315941070514,False
19,14.0,C5,28.0,0.07464035117700299,1.8300005498199465,False
19,14.0,C1,28.0,0.1132734452563988,9.923617167740522,False
19,14.0,C2,28.0,0.11342712501704155,8.46214470092567,False
19,14.0,C6,28.0,0.01625632287008006,-10.166022845460223,False
